File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\core\src\test\java\io\seata\core\protocol\RegisterRMRequestTest.java,84,50,42,1,14,0,20,109,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\core\src\test\java\io\seata\core\protocol\RpcMessageTest.java,80,44,33,0,9,0,27,131,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\core\src\test\java\io\seata\core\protocol\transaction\BranchRollbackRequestTest.java,71,39,32,0,12,0,20,107,16,99
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\core\src\test\java\io\seata\core\protocol\transaction\BranchRollbackResponseTest.java,70,41,33,0,9,0,20,107,16,99
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\core\src\test\java\io\seata\core\protocol\transaction\GlobalBeginResponseTest.java,71,41,32,0,9,0,21,115,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\core\src\test\java\io\seata\core\rpc\netty\NettyBaseConfigTest.java,36,9,6,0,3,0,24,120,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\core\src\test\java\io\seata\core\rpc\netty\NettyPoolKeyTest.java,67,51,34,0,12,0,4,8,0,0
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\core\src\test\java\io\seata\core\rpc\netty\TmRpcClientTest.java,146,76,61,3,21,0,49,199,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-consul\src\main\java\io\seata\discovery\registry\consul\ConsulListener.java,34,6,5,0,4,0,24,115,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-consul\src\main\java\io\seata\discovery\registry\consul\ConsulRegistryProvider.java,33,11,7,1,3,0,19,106,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-consul\src\main\java\io\seata\discovery\registry\consul\ConsulRegistryServiceImpl.java,337,203,149,22,35,0,99,289,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-consul\src\test\java\io\seata\discovery\registry\consul\ConsulRegistryServiceImplTest.java,67,36,27,0,12,0,19,106,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\loadbalance\AbstractLoadBalance.java,51,16,11,5,7,0,28,137,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\loadbalance\LoadBalance.java,39,5,4,0,5,0,29,140,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\loadbalance\LoadBalanceFactory.java,39,8,6,1,5,0,26,125,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\loadbalance\RandomLoadBalance.java,41,13,9,1,7,0,21,114,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\loadbalance\RoundRobinLoadBalance.java,52,22,15,4,9,0,21,116,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\registry\FileRegistryServiceImpl.java,109,64,41,9,19,0,26,125,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\registry\RegistryFactory.java,60,27,21,3,7,0,26,124,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\registry\RegistryProvider.java,30,4,3,0,2,0,24,122,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\registry\RegistryService.java,93,14,13,0,11,0,68,235,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\main\java\io\seata\discovery\registry\RegistryType.java,77,27,19,7,5,0,45,165,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\test\java\io\seata\discovery\loadbalance\LoadBalanceFactoryTest.java,124,63,51,1,11,1,50,207,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-core\src\test\java\io\seata\discovery\loadbalance\LoadBalanceTest.java,108,56,44,6,10,0,42,184,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-eureka\src\main\java\io\seata\discovery\registry\eureka\CustomEurekaInstanceConfig.java,82,50,33,12,11,0,21,118,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-eureka\src\main\java\io\seata\discovery\registry\eureka\EurekaRegistryProvider.java,34,12,8,1,3,0,19,106,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-eureka\src\main\java\io\seata\discovery\registry\eureka\EurekaRegistryServiceImpl.java,259,207,157,27,31,0,21,113,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-nacos\src\main\java\io\seata\discovery\registry\nacos\NacosRegistryProvider.java,34,12,8,1,3,0,19,106,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-nacos\src\main\java\io\seata\discovery\registry\nacos\NacosRegistryServiceImpl.java,231,178,125,30,21,0,32,142,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-redis\src\main\java\io\seata\discovery\registry\redis\RedisListener.java,41,6,5,0,3,0,32,134,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-redis\src\main\java\io\seata\discovery\registry\redis\RedisRegistryProvider.java,35,13,9,1,3,0,19,106,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-redis\src\main\java\io\seata\discovery\registry\redis\RedisRegistryServiceImpl.java,280,227,170,26,22,0,31,140,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-zk\src\main\java\io\seata\discovery\registry\zk\ZookeeperRegisterServiceImpl.java,286,218,155,34,38,0,30,130,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\discovery\seata-discovery-zk\src\main\java\io\seata\discovery\registry\zk\ZookeeperRegistryProvider.java,34,11,7,1,4,0,19,106,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\dubbo\src\main\java\io\seata\dubbo\TransactionPropagationFilter.java,81,53,41,9,8,0,20,110,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\dubbo-alibaba\src\main\java\io\seata\dubbo\alibaba\TransactionPropagationFilter.java,81,53,41,9,8,0,20,110,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm\src\main\java\io\seata\rm\AbstractResourceManager.java,123,70,55,4,14,0,39,184,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm\src\main\java\io\seata\rm\AbstractRMHandler.java,153,98,71,8,16,0,39,166,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm\src\main\java\io\seata\rm\DefaultResourceManager.java,159,96,56,12,22,0,41,161,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm\src\main\java\io\seata\rm\DefaultRMHandler.java,92,52,36,6,15,0,25,129,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm\src\main\java\io\seata\rm\RMClient.java,43,11,9,0,6,0,26,128,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\GlobalLockTemplate.java,57,15,12,1,10,0,32,153,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\RMHandlerAT.java,44,13,8,2,7,0,24,119,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\AbstractConnectionProxy.java,381,260,146,40,74,0,47,184,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\AbstractDataSourceProxy.java,90,43,26,6,14,0,33,150,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\AbstractPreparedStatementProxy.java,467,308,193,4,109,0,50,217,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\AbstractStatementProxy.java,297,174,96,25,62,0,61,233,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\AsyncWorker.java,201,127,99,9,27,0,47,180,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\ConnectionContext.java,214,93,67,16,23,0,98,294,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\ConnectionProxy.java,246,147,107,12,30,0,69,262,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\DataSourceManager.java,203,136,101,14,28,0,39,163,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\DataSourceProxy.java,130,67,48,8,21,0,42,181,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\ParametersHolder.java,35,5,4,0,5,0,25,126,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\PreparedStatementProxy.java,94,55,35,8,11,0,28,144,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\StatementProxy.java,134,75,45,13,17,0,42,181,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\AbstractDMLBaseExecutor.java,131,58,47,7,15,0,58,256,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\BaseTransactionalExecutor.java,237,116,92,23,26,0,95,349,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\DeleteExecutor.java,131,87,69,12,14,0,30,149,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\ExecuteTemplate.java,115,60,39,13,10,0,45,214,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\Executor.java,37,4,3,0,4,0,29,135,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\InsertExecutor.java,184,126,97,23,21,0,37,194,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\LockConflictException.java,34,6,4,0,5,0,23,119,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\LockRetryController.java,59,22,15,1,8,0,29,137,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\LockWaitTimeoutException.java,54,13,9,0,7,0,34,158,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\PlainExecutor.java,53,15,11,1,9,0,29,143,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\SelectForUpdateExecutor.java,149,99,80,14,17,0,33,177,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\StatementCallback.java,42,6,5,0,5,0,31,148,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\exec\UpdateExecutor.java,173,122,95,20,19,0,32,157,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\SQLDeleteRecognizer.java,26,3,2,0,3,0,20,110,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\SQLInsertRecognizer.java,42,6,5,0,6,0,30,134,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\SQLParsingException.java,53,12,8,0,5,0,36,160,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\SQLRecognizer.java,59,7,6,0,7,0,45,215,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\SQLSelectRecognizer.java,26,3,2,0,3,0,20,110,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\SQLType.java,247,65,13,4,10,0,172,441,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\SQLUpdateRecognizer.java,42,6,5,0,6,0,30,134,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\SQLVisitorFactory.java,76,43,37,5,6,0,27,133,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\WhereRecognizer.java,47,8,7,0,7,0,32,145,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\druid\BaseRecognizer.java,59,18,11,2,10,0,31,137,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\druid\MySQLDeleteRecognizer.java,112,71,52,12,15,0,26,133,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\druid\MySQLInsertRecognizer.java,116,76,56,13,13,0,27,141,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\druid\MySQLSelectForUpdateRecognizer.java,134,92,70,15,16,0,26,137,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\druid\MySQLUpdateRecognizer.java,168,121,92,20,20,0,27,149,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\ColumnMeta.java,389,151,94,18,40,0,198,576,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\Field.java,149,45,31,6,19,0,85,257,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\IndexMeta.java,221,77,54,11,26,0,118,340,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\IndexType.java,71,22,13,4,6,0,43,161,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\KeyType.java,38,5,2,0,5,0,28,124,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\Null.java,44,13,8,2,6,0,25,118,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\Row.java,84,30,21,5,11,0,43,157,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\TableMeta.java,249,141,103,38,30,0,78,270,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\TableMetaCache.java,272,211,170,27,34,0,27,135,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\sql\struct\TableRecords.java,222,107,76,17,28,0,87,282,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\AbstractUndoExecutor.java,140,56,44,5,21,0,63,261,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\BranchUndoLog.java,88,25,18,3,13,0,50,185,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\JSONBasedUndoLogParser.java,39,13,8,2,6,0,20,112,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\KeywordChecker.java,42,5,4,0,4,0,33,174,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\KeywordCheckerFactory.java,46,13,10,2,6,0,27,136,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\SQLUndoLog.java,124,42,30,6,17,0,65,223,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\UndoExecutorFactory.java,56,24,16,5,5,0,27,135,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\UndoLogManager.java,283,179,134,15,41,0,63,365,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\UndoLogParser.java,42,5,4,0,5,0,32,146,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\UndoLogParserFactory.java,40,9,6,1,6,0,25,121,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\mysql\MySQLUndoDeleteExecutor.java,99,63,51,7,11,0,25,131,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\mysql\MySQLUndoInsertExecutor.java,87,52,39,5,10,0,25,131,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\mysql\MySQLUndoUpdateExecutor.java,85,51,40,6,9,1,25,132,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\main\java\io\seata\rm\datasource\undo\mysql\keyword\MySQLKeywordChecker.java,557,156,30,8,28,0,373,936,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\GlobalLockLocalTransactionlTemplateTest.java,56,19,14,1,12,0,25,117,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\SQLVisitorFactoryTest.java,47,19,16,0,7,0,21,113,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\exec\BaseTransactionalExecutorTest.java,122,81,67,3,18,0,23,120,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\exec\InsertExecutorTest.java,277,229,195,1,27,0,21,114,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\sql\druid\AbstractMySQLRecognizerTest.java,43,10,8,1,7,0,26,132,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\sql\druid\MySQLDeleteRecognizerTest.java,84,39,33,1,18,0,27,132,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\sql\druid\MySQLInsertRecognizerTest.java,94,43,36,0,22,0,29,136,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\sql\druid\MySQLSelectForUpdateRecognizerTest.java,111,58,49,2,25,0,28,140,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\sql\druid\MySQLUpdateRecognizerTest.java,110,59,51,1,24,0,27,129,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\sql\struct\TableMetaTest.java,1155,899,476,182,219,0,37,177,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\undo\BranchUndoLogTest.java,80,43,40,0,16,0,21,114,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\undo\UndoExecutorTest.java,1107,768,437,74,297,0,42,163,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\rm-datasource\src\test\java\io\seata\rm\datasource\undo\mysql\keyword\MySQLKeywordCheckerTest.java,338,205,183,3,67,0,66,248,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\AbstractTCInboundHandler.java,213,119,76,7,19,0,75,309,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\Server.java,96,54,44,4,14,0,28,137,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\UUIDGenerator.java,77,39,32,3,8,0,30,132,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\coordinator\Core.java,57,11,10,0,7,0,39,171,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\coordinator\CoreFactory.java,48,12,8,1,6,0,30,132,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\coordinator\DefaultCoordinator.java,348,265,178,13,55,0,28,128,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\coordinator\DefaultCore.java,307,244,168,36,43,2,20,133,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\lock\DefaultLockManagerImpl.java,158,120,91,22,15,1,23,123,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\lock\LockManager.java,56,8,7,0,7,0,41,180,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\lock\LockManagerFactory.java,48,12,8,1,6,0,30,136,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\AbstractSessionManager.java,187,117,71,12,33,0,37,149,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\BranchSession.java,418,238,172,34,63,7,117,357,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\DefaultSessionManager.java,62,27,17,3,10,0,25,125,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\FileBasedSessionManager.java,204,155,108,25,20,0,29,147,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\GlobalSession.java,471,260,181,41,66,7,145,455,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\Lockable.java,44,6,5,0,6,0,32,140,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\Reloadable.java,31,4,3,0,4,0,23,117,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\SessionCondition.java,78,22,16,2,9,0,47,190,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\SessionHelper.java,123,55,41,8,14,0,54,228,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\SessionHolder.java,239,141,99,21,24,0,74,258,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\SessionLifecycle.java,91,14,13,0,12,0,65,230,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\SessionLifecycleListener.java,92,14,12,0,11,0,67,269,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\session\SessionManager.java,110,17,16,0,15,0,78,295,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\store\FileTransactionStoreManager.java,393,329,257,49,30,0,34,158,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\store\SessionStorable.java,40,5,4,0,5,0,30,134,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\store\StoreConfig.java,52,19,15,3,12,0,21,109,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\store\TransactionStoreManager.java,137,48,30,9,14,0,75,260,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\store\TransactionWriteFuture.java,156,62,48,11,16,0,78,274,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\main\java\io\seata\server\store\TransactionWriteStore.java,131,67,48,7,14,0,50,191,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\ServerTest.java,52,17,14,0,9,0,26,129,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\WriteStoreTest.java,258,184,119,14,43,0,31,184,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\io\seata\server\UUIDGeneratorOverflowTest.java,38,13,9,1,4,0,21,113,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\io\seata\server\coordinator\DefaultCoordinatorTest.java,164,110,89,9,34,0,20,109,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\io\seata\server\coordinator\DefaultCoreTest.java,309,162,127,6,38,0,109,385,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\io\seata\server\lock\DefaultLockManagerImplTest.java,87,38,33,1,12,0,37,167,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\io\seata\server\lock\LockManagerTest.java,129,69,60,2,10,0,50,217,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\io\seata\server\session\BranchSessionTest.java,73,35,32,1,7,0,31,147,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\io\seata\server\session\DefaultSessionManagerTest.java,322,158,120,7,26,0,138,515,15,98
C:\Users\SHUBHAM\Desktop\Projects\seata v5.0\server\src\test\java\io\seata\server\session\FileBasedSessionManagerTest.java,333,163,123,7,27,0,143,527,15,98
