File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYShapeAnnotation.java,317,152,115,21,27,0,138,751,54,347
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYTextAnnotation.java,684,278,212,47,62,0,344,1479,54,361
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYTitleAnnotation.java,401,210,155,39,33,0,158,752,45,282
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\Axis.java,1721,782,551,141,146,1,793,3804,90,651
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisCollection.java,142,44,33,5,15,0,83,505,40,232
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisLabelLocation.java,60,6,2,0,6,0,48,272,40,235
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisLocation.java,110,31,20,3,11,0,68,390,46,283
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisSpace.java,382,189,116,32,29,0,164,793,46,275
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisState.java,193,59,41,4,20,0,114,517,40,235
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAnchor.java,59,6,2,0,6,0,47,269,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,1524,755,526,121,110,0,659,3339,102,748
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java,266,99,68,24,27,0,140,738,45,271
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java,409,217,85,22,36,20,156,842,42,250
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelWidthType.java,56,5,2,0,5,0,46,260,41,239
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java,154,57,39,15,15,0,82,370,40,232
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java,162,48,30,6,13,0,101,484,41,244
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java,1185,658,428,117,108,0,419,2159,49,310
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java,1931,1065,740,147,153,1,713,4006,137,1041
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTick.java,140,42,26,9,12,0,86,446,42,254
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickMarkPosition.java,59,6,2,0,6,0,47,271,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnit.java,390,140,97,35,30,0,220,1074,55,342
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnitType.java,177,73,46,18,20,0,84,378,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\ExtendedCategoryAxis.java,260,106,77,19,21,0,133,604,44,263
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\LogarithmicAxis.java,1092,561,369,108,84,66,447,3178,93,661
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\LogAxis.java,1095,566,411,84,75,3,454,2554,63,446
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\LogTick.java,79,14,10,1,7,0,58,315,39,227
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,277,140,93,22,28,0,109,566,46,288
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\ModuloAxis.java,438,218,134,42,32,4,188,949,40,231
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\MonthDateFormat.java,255,99,70,18,19,0,137,835,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberAxis.java,1195,596,420,101,111,3,488,2871,104,796
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTick.java,105,20,12,1,13,0,72,376,40,235
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnit.java,167,54,36,13,14,0,99,495,48,300
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,241,157,112,55,21,0,63,334,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxis.java,1213,665,460,97,88,1,460,2489,64,438
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxisLabelInfo.java,368,158,118,32,36,0,174,841,45,274
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\QuarterDateFormat.java,211,81,61,12,20,0,110,576,45,269
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\StandardTickUnitSource.java,136,39,24,7,12,0,85,440,40,234
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\SubCategoryAxis.java,455,239,172,34,36,1,180,957,51,308
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\SymbolAxis.java,799,423,305,62,63,4,313,1868,82,581
