File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\MockRequest.java,51,36,22,0,13,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\MockRequestBuilder.java,69,54,36,14,15,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\MockResponseSender.java,47,34,24,2,11,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\Request.java,363,305,227,54,55,0,3,29,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\RequestBuilder.java,212,182,145,18,28,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\Response.java,243,195,153,21,44,0,4,35,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\ResponseParser.java,138,116,92,15,20,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\ResponseSender.java,11,6,5,0,3,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\SimpleResponse.java,63,48,31,4,13,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\http\UploadedFile.java,49,37,26,6,10,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\CommandBuilder.java,49,40,30,9,9,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\DescriptionFactory.java,52,23,18,4,7,0,22,89,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\DescriptionHelper.java,77,48,37,9,9,0,20,100,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\FitNessePageAnnotation.java,59,31,23,4,9,0,19,53,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\FitNesseRunner.java,506,388,268,62,69,0,49,287,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\FitNesseSuite.java,42,26,16,2,7,0,9,32,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\JavaFormatter.java,266,215,153,16,42,0,9,34,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\JUnitHelper.java,125,99,76,6,26,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\JUnitRunNotifierResultsListener.java,204,174,115,23,30,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\junit\PrintTestListener.java,61,47,28,0,14,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\logging\LogFormatter.java,50,37,26,5,10,0,3,6,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\plugins\LegacyPluginFeatureFactory.java,88,69,44,9,15,0,4,19,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\plugins\PluginException.java,12,6,4,0,3,0,3,6,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\plugins\PluginFeatureFactory.java,34,21,20,0,13,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\plugins\PluginFeatureFactoryBase.java,54,42,23,2,12,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\plugins\PluginsLoader.java,138,118,87,22,20,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\plugins\PropertyBasedPluginFeatureFactory.java,216,186,134,16,27,0,3,15,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\BaseFormatter.java,55,39,20,2,16,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\ExecutionStatus.java,25,16,10,2,7,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\ExitCodeListener.java,46,35,17,3,11,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\Formatter.java,11,4,3,0,4,0,3,8,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\FormatterException.java,13,6,4,0,2,0,5,30,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\FormatterFactory.java,32,23,17,2,9,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\FormatterRegistry.java,6,4,3,0,2,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\InteractiveFormatter.java,161,124,88,15,37,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\JavascriptUtil.java,59,47,37,5,12,5,0,6,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\RerunSuiteFormatter.java,92,76,55,7,12,0,4,21,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\SuiteHtmlFormatter.java,199,149,119,9,45,0,5,52,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\TestTextFormatter.java,82,69,48,7,13,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\ExecutionReport.java,297,247,175,39,50,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\HistoryPurger.java,97,81,62,10,16,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\InvalidReportException.java,12,9,6,0,3,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\JunitReFormatter.java,59,41,34,2,13,0,5,27,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\MostRecentPageHistoryReader.java,25,19,13,2,6,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\PageHistory.java,283,230,167,44,53,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\PageHistoryReader.java,62,47,31,5,14,0,1,2,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\SuiteExecutionReport.java,203,169,116,31,34,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\SuiteHistoryFormatter.java,176,152,107,16,24,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\SuiteXmlReformatter.java,86,67,56,5,13,0,6,29,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\TestExecutionReport.java,287,235,177,32,52,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\TestHistory.java,56,44,28,11,12,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\TestResultRecord.java,57,44,34,8,13,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\reporting\history\TestXmlFormatter.java,231,193,146,11,36,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\BasicResponder.java,61,46,35,7,13,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\ChunkingResponder.java,109,82,62,10,19,0,8,45,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\DefaultResponder.java,30,22,16,3,6,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\DisabledResponder.java,28,22,16,3,6,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\ErrorResponder.java,59,47,35,5,10,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\FilteringResponder.java,31,25,19,4,6,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\ImportAndViewResponder.java,79,60,46,6,17,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\MockWikiImporter.java,41,31,20,2,8,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\NameWikiPageResponder.java,96,72,50,17,20,0,4,37,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\NotFoundResponder.java,36,26,22,2,6,0,4,47,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\PacketResponder.java,113,98,77,14,15,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\PageDataWikiPageResponder.java,22,16,11,2,4,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\RawContentResponder.java,40,31,25,4,7,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\ResponderFactory.java,183,160,137,16,20,0,3,23,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\RssResponder.java,229,186,139,27,40,0,3,29,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\SerializedPageResponder.java,108,92,76,15,13,0,3,29,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\ShutdownResponder.java,53,41,32,2,10,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\WikiImporter.java,342,275,206,30,63,0,4,28,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\WikiImporterClient.java,14,7,6,0,5,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\WikiImportingResponder.java,100,81,63,8,17,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\WikiImportingTraverser.java,125,104,81,8,21,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\WikiPageActions.java,111,87,63,25,23,0,1,12,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\WikiPageResponder.java,148,115,90,16,30,0,3,29,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\AddChildPageResponder.java,121,104,82,18,17,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\ContentFilter.java,8,4,3,0,2,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\ContentFilterResponder.java,42,33,27,4,9,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\EditResponder.java,120,94,80,8,24,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\MergeResponder.java,76,61,51,6,13,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\NewPageResponder.java,97,76,66,7,18,0,3,30,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\PropertiesResponder.java,264,221,167,32,41,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\SavePropertiesResponder.java,92,72,55,12,18,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\SaveRecorder.java,85,67,52,11,15,0,3,29,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\SaveResponder.java,92,74,56,15,16,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\SymbolicLinkResponder.java,170,142,110,25,25,1,3,30,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\editing\TemplateUtil.java,87,64,49,12,15,0,8,37,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\files\CreateDirectoryResponder.java,67,52,37,9,13,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\files\DeleteConfirmationResponder.java,57,45,37,4,10,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\files\DeleteFileResponder.java,42,30,24,4,10,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\files\DirectoryResponder.java,130,105,83,18,21,0,4,34,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\files\FileResponder.java,201,164,129,32,29,0,8,74,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\files\RenameFileConfirmationResponder.java,39,30,25,2,7,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\files\RenameFileResponder.java,80,61,45,12,17,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\files\UploadResponder.java,119,94,69,18,22,0,3,36,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\refactoring\DeletePageResponder.java,110,89,72,9,19,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\refactoring\MovePageResponder.java,79,59,39,12,18,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\refactoring\PageMovementResponder.java,167,127,100,24,39,0,1,9,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\refactoring\RefactorException.java,11,7,4,0,4,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\refactoring\RefactorPageResponder.java,83,71,58,8,10,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\refactoring\RenamePageResponder.java,50,38,25,5,10,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\refactoring\SearchReplaceResponder.java,49,36,23,6,13,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\refactoring\SearchReplaceTraverser.java,23,16,12,0,7,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\run\StopTestResponder.java,45,33,26,4,10,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\run\SuiteResponder.java,451,367,274,57,79,0,5,40,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\run\TestResponder.java,48,39,29,5,9,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\search\ResultResponder.java,112,85,71,8,25,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\search\SearchPropertiesResponder.java,124,97,69,19,26,0,1,9,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\search\SearchResponder.java,68,51,34,13,15,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\search\WhereUsedResponder.java,33,23,14,4,8,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\ExecutionLogResponder.java,99,89,75,9,10,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\HistoryComparer.java,292,232,157,53,59,0,1,11,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\HistoryComparerResponder.java,168,144,104,28,24,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\PageHistoryResponder.java,175,152,129,23,23,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\PurgeHistoryResponder.java,71,57,42,10,14,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\SuiteOverviewResponder.java,58,45,41,2,13,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\SuiteOverviewTree.java,289,232,161,42,56,0,1,16,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\TableListComparer.java,217,182,127,46,35,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\testHistory\TestHistoryResponder.java,71,59,50,7,12,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\versions\RollbackResponder.java,47,36,29,6,9,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\versions\VersionComparer.java,32,23,17,4,9,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\versions\VersionComparerResponder.java,134,116,91,21,18,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\versions\VersionResponder.java,122,101,81,22,18,0,3,29,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\responders\versions\VersionSelectionResponder.java,88,71,58,10,15,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\Converter.java,16,6,5,0,4,0,6,58,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\ConverterSupport.java,40,28,20,7,10,0,2,22,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\FixtureMethodExecutor.java,21,17,11,2,4,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\JavaSlimFactory.java,67,53,36,11,13,0,1,3,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\Jsr223Bridge.java,35,25,19,2,10,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\Jsr223SlimFactory.java,6,4,3,0,2,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\Jsr223StatementExecutor.java,71,57,40,7,14,1,0,1,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\Library.java,12,9,7,0,3,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\LibraryMethodExecutor.java,24,19,12,4,5,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\ListExecutor.java,98,76,56,10,17,0,5,38,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\LoggingOutputStream.java,61,30,23,1,8,0,23,109,2,15
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\MethodExecutionResult.java,110,86,57,16,24,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\MethodExecutionResults.java,20,13,10,2,7,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\MethodExecutor.java,21,13,10,1,8,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\NameTranslator.java,6,4,3,0,2,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\NameTranslatorIdentity.java,11,7,4,1,4,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\Slim.java,7,3,2,0,2,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimError.java,20,13,9,0,5,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimException.java,123,95,69,12,25,0,3,11,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimExecutionContext.java,103,84,58,13,19,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimExpressionEvaluator.java,107,82,62,14,20,0,5,24,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimFactory.java,23,14,10,2,9,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimHelperLibrary.java,37,27,19,3,9,0,1,12,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimPipeSocket.java,74,55,41,3,16,1,3,27,1,8
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimServer.java,87,63,53,6,14,0,10,61,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimService.java,180,155,126,9,19,0,6,32,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimStreamReader.java,69,52,40,7,15,0,2,15,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimSymbol.java,80,59,45,13,14,0,7,65,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SlimVersion.java,12,8,7,0,2,1,2,23,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\StackTraceEnricher.java,233,201,149,36,28,0,4,13,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\StatementExecutor.java,209,160,114,23,34,3,15,107,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\StatementExecutorConsumer.java,8,4,3,0,4,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\StatementExecutorInterface.java,49,10,9,0,9,0,30,213,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\StatementTimeoutExecutor.java,119,100,65,13,19,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\StopTestSlimException.java,18,13,9,0,5,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SystemUnderTest.java,10,6,4,0,4,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\SystemUnderTestMethodExecutor.java,41,34,23,9,7,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\VariableStore.java,123,98,70,31,23,0,2,17,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\BooleanConverter.java,20,14,9,2,4,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\CharConverter.java,12,7,4,1,3,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\ConverterBase.java,23,17,11,3,6,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\ConverterRegistry.java,166,124,94,32,31,0,11,61,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\DateConverter.java,29,21,15,2,6,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\DefaultConverter.java,15,11,6,2,3,0,1,7,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\DoubleConverter.java,18,12,8,1,4,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\ElementConverterHelper.java,23,20,15,4,3,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\GenericArrayConverter.java,52,42,31,6,10,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\GenericCollectionConverter.java,65,53,39,7,12,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\GenericEnumConverter.java,32,25,16,5,7,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\IntConverter.java,18,12,8,1,4,0,2,22,2,22
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\ListConverterHelper.java,38,26,19,8,9,0,3,9,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\LongConverter.java,16,12,8,1,4,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\MapConverter.java,146,115,86,23,30,0,1,8,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\PrimitiveBooleanConverter.java,12,9,6,1,3,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\PrimitiveCharConverter.java,12,9,6,1,3,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\PrimitiveDoubleConverter.java,12,9,6,1,3,0,0,0,0,0
C:\Users\SHUBHAM\Desktop\Projects\fitnesse-20190418\src\fitnesse\slim\converters\PrimitiveIntConverter.java,12,9,6,1,3,0,0,0,0,0
